season,start_year,team,bt,mov,win_pct,conf_rank,league_rank,strength_gap_to_best,league_strength_sd,prior_titles,prior_top4,career_win_pct,won_title,title_prob
2017-2018,2017,Indiana Pacers,0.33036093181161325,0.16858718410552462,0.585,5.0,11.0,0.9554191753146353,0.6196778365181465,0,1,0.5045226130653266,0,0.0071
2017-2018,2017,Miami Heat,0.10274021901988933,0.021430574250702283,0.537,6.5,16.0,1.183039888106359,0.6196778365181465,3,6,0.519536281665951,0,0.00125
2017-2018,2017,Milwaukee Bucks,0.13287845273144885,-0.06429172275210684,0.537,6.5,15.0,1.1529016543947996,0.6196778365181465,0,5,0.4879437374413932,0,0.0016
2017-2018,2017,Minnesota Timberwolves,0.3179385899106046,0.3357456632610024,0.573,7.5,12.0,0.9678415172156438,0.6196778365181465,0,2,0.3902981753449043,0,0.00445
2017-2018,2017,New Orleans Pelicans,0.37022458238824907,0.2114483326069292,0.585,5.0,9.0,0.9155555247379994,0.6196778365181465,0,0,0.43597560975609756,0,0.0073
2017-2018,2017,Oklahoma City Thunder,0.3539055841022401,0.488617092916012,0.585,5.0,10.0,0.9318745230240084,0.6196778365181465,0,4,0.610803324099723,0,0.006
2017-2018,2017,Philadelphia 76ers,0.5428754544107266,0.6143431285201321,0.634,3.0,5.0,0.7429046527155219,0.6196778365181465,1,5,0.47537688442211057,0,0.03285
2017-2018,2017,Portland Trail Blazers,0.4114295009234688,0.3714632870121729,0.598,3.0,6.0,0.8743506062027797,0.6196778365181465,0,5,0.5599464166108507,0,0.01005
2017-2018,2017,San Antonio Spurs,0.30819805484026663,0.4128957305635306,0.573,7.5,13.0,0.9775820522859818,0.6196778365181465,5,20,0.6301507537688442,0,0.00255
2017-2018,2017,Toronto Raptors,0.8942338923284707,1.0429546135341776,0.72,1.0,2.0,0.39154621479777774,0.6196778365181465,0,0,0.4448256146369354,0,0.18915
2017-2018,2017,Utah Jazz,0.39340184976378517,0.638631112670928,0.585,5.0,8.0,0.8923782573624632,0.6196778365181465,0,8,0.5629604822505023,0,0.00695
2017-2018,2017,Washington Wizards,0.09759609252667922,0.0757213623524814,0.524,8.0,17.0,1.1881840145995692,0.6196778365181465,0,0,0.4239949748743719,0,0.0011
2018-2019,2018,Boston Celtics,0.360655255959381,0.5571949305182593,0.598,4.0,12.0,0.5706657733626805,0.6163201189678532,4,10,0.5688193085453359,0,0.0142
2018-2019,2018,Brooklyn Nets,0.01726695446116094,-0.057148198001872756,0.512,6.5,14.0,0.9140540748609007,0.6163201189678532,0,0,0.4065040650406504,0,0.0013
2018-2019,2018,Denver Nuggets,0.6987307512052362,0.600056079019664,0.659,2.0,4.0,0.23259027811682542,0.6163201189678532,0,0,0.4804432855280313,0,0.091
2018-2019,2018,Detroit Pistons,-0.031633778725255676,-0.07857877225257504,0.5,8.0,16.0,0.9629548080473173,0.6163201189678532,3,7,0.5237940026075619,0,0.0003
2018-2019,2018,Golden State Warriors,0.8350284671728985,0.9172285779300576,0.695,1.0,2.0,0.09629256214916315,0.6163201189678532,3,5,0.46494946201499837,0,0.16245
2018-2019,2018,Houston Rockets,0.6375114558479402,0.710066360173269,0.646,3.5,6.0,0.2938095734741214,0.6163201189678532,2,3,0.5565699380502119,0,0.05735
2018-2019,2018,Indiana Pacers,0.29917043737276977,0.39432256621292194,0.585,5.0,13.0,0.6321505919492918,0.6163201189678532,0,1,0.5066840560808608,0,0.0086
2018-2019,2018,Los Angeles Clippers,0.3819253084760836,0.15572883955510325,0.585,7.5,10.0,0.5493957208459781,0.6163201189678532,0,4,0.40723155588020454,0,0.0094
2018-2019,2018,Milwaukee Bucks,0.9313210293220616,1.1501074847876893,0.732,1.0,1.0,0.0,0.6163201189678532,0,5,0.4892438070404172,0,0.3176
2018-2019,2018,Oklahoma City Thunder,0.4290254896656848,0.5086189622166675,0.598,6.0,9.0,0.5022955396563769,0.6163201189678532,0,4,0.6082089552238806,0,0.01405
2018-2019,2018,Orlando Magic,0.01092722103906576,0.04000373860131093,0.512,6.5,15.0,0.9203938082829959,0.6163201189678532,0,3,0.47852233676975947,0,0.00105
2018-2019,2018,Philadelphia 76ers,0.46315167716290667,0.322887318710581,0.622,3.0,8.0,0.46816935215915495,0.6163201189678532,1,5,0.4796217802412781,0,0.03045
2018-2019,2018,Portland Trail Blazers,0.6447251596990377,0.6343449978207876,0.646,3.5,5.0,0.28659586962302397,0.6163201189678532,0,5,0.5609517601043025,0,0.0536
2018-2019,2018,San Antonio Spurs,0.3689004821645208,0.2585955959584742,0.585,7.5,11.0,0.5624205471575408,0.6163201189678532,5,20,0.6286273231170525,0,0.0084
2018-2019,2018,Toronto Raptors,0.8288281574322454,0.7843590175757036,0.707,2.0,3.0,0.10249287188981626,0.6163201189678532,0,1,0.4571272528672856,1,0.21255
2018-2019,2018,Utah Jazz,0.4722722702167536,0.7557849185747672,0.61,5.0,7.0,0.459048759105308,0.6163201189678532,0,9,0.5635593220338984,0,0.0177
2019-2020,2019,Boston Celtics,0.6985142298919139,0.8329349858772954,0.667,3.0,5.0,0.44644561140208106,0.6681388508572365,4,10,0.5695679796696315,0,0.028
2019-2020,2019,Brooklyn Nets,-0.0816566282823827,-0.1442991999547287,0.486,7.0,16.0,1.2266164695763777,0.6681388508572365,0,0,0.42160278745644597,0,0.00015
2019-2020,2019,Dallas Mavericks,0.3251856671195239,0.6957793106728007,0.573,7.0,13.0,0.8197741741744711,0.6681388508572365,1,7,0.4990476190476191,0,0.0032
2019-2020,2019,Denver Nuggets,0.5921471258201403,0.3357456632610024,0.63,3.0,6.0,0.5528127154738547,0.6681388508572365,0,0,0.48507936507936505,0,0.0224
2019-2020,2019,Houston Rockets,0.5015072638226158,0.4471846493646543,0.611,5.0,8.0,0.6434525774713792,0.6681388508572365,2,3,0.5589075897110194,0,0.0122
2019-2020,2019,Indiana Pacers,0.4710853549256655,0.23287890685763146,0.616,4.0,10.0,0.6738744863683295,0.6681388508572365,0,1,0.5087329310892347,0,0.0071
2019-2020,2019,Los Angeles Clippers,0.8185920599451441,0.9515174967311814,0.681,2.0,4.0,0.3263677813488509,0.6681388508572365,0,4,0.4124113475177305,0,0.0856
2019-2020,2019,Los Angeles Lakers,1.08502020976421,0.8972267086294022,0.732,1.0,2.0,0.059939631529784876,0.6681388508572365,9,15,0.6059066370276278,1,0.27185
2019-2020,2019,Miami Heat,0.42530338710333987,0.370034582062126,0.603,5.0,11.0,0.7196564541906552,0.6681388508572365,3,6,0.5186522262334536,0,0.0043
2019-2020,2019,Milwaukee Bucks,1.144959841293995,1.3444113579940564,0.767,1.0,1.0,0.0,0.6681388508572365,0,6,0.4955555555555556,0,0.34665
2019-2020,2019,Oklahoma City Thunder,0.5154756983089473,0.33145954841086195,0.611,5.0,7.0,0.6294841429850476,0.6681388508572365,0,4,0.6072234762979684,0,0.0116
2019-2020,2019,Orlando Magic,-0.15255553358368704,-0.13286956035435415,0.452,8.0,19.0,1.297515374877682,0.6681388508572365,0,3,0.47966804979253114,0,0.0
2019-2020,2019,Philadelphia 76ers,0.3946871159003904,0.32145861376053425,0.589,6.0,12.0,0.7502727253936046,0.6681388508572365,1,5,0.4833280406478247,0,0.00415
2019-2020,2019,Portland Trail Blazers,-0.02502637901336083,-0.08715100195285594,0.473,8.0,14.0,1.1699862203073559,0.6681388508572365,0,5,0.5631746031746032,0,0.0002
2019-2020,2019,Toronto Raptors,1.0242981983719428,0.8529368551779508,0.736,2.0,3.0,0.12066164292205217,0.6681388508572365,1,2,0.46785154208050184,0,0.1944
2019-2020,2019,Utah Jazz,0.48225745345770954,0.36003364741179833,0.611,5.0,9.0,0.6627023878362854,0.6681388508572365,0,10,0.5647619047619048,0,0.0082
2020-2021,2020,Atlanta Hawks,0.26003302590329463,0.30574285931001927,0.569,4.5,11.5,0.6715286245650904,0.5672931135246916,0,4,0.4937733499377335,0,0.01155
2020-2021,2020,Boston Celtics,-0.01189112443330701,0.1885890534061801,0.5,7.0,16.0,0.943452774901692,0.5672931135246916,4,10,0.5717391304347826,0,0.0012
2020-2021,2020,Brooklyn Nets,0.6556645105209065,0.6057708988198512,0.667,2.0,4.0,0.27589713994747855,0.5672931135246916,0,0,0.42879256965944273,0,0.1169
2020-2021,2020,Dallas Mavericks,0.3465639073128414,0.322887318710581,0.583,6.0,8.5,0.5849977431555435,0.5672931135246916,1,7,0.5007751937984496,0,0.0082
2020-2021,2020,Denver Nuggets,0.6294152727370864,0.6886357859225667,0.653,3.5,5.5,0.3021463777312986,0.5672931135246916,0,0,0.48836487744337576,0,0.0606
2020-2021,2020,Golden State Warriors,0.18183697104627577,0.15715754450515007,0.542,8.0,14.0,0.7497246794221093,0.5672931135246916,3,6,0.46608587429993775,0,0.00255
2020-2021,2020,Los Angeles Clippers,0.6294152727370864,0.8600803799281849,0.653,3.5,5.5,0.3021463777312986,0.5672931135246916,0,5,0.4190871369294606,0,0.05615
2020-2021,2020,Los Angeles Lakers,0.34656390731284137,0.39432256621292194,0.583,6.0,10.0,0.5849977431555436,0.5672931135246916,10,16,0.6086956521739131,0,0.00795
2020-2021,2020,Miami Heat,0.20530012650170465,-0.008572229700280912,0.556,6.0,13.0,0.7262615239666803,0.5672931135246916,3,6,0.5210444271239283,0,0.00575
2020-2021,2020,Milwaukee Bucks,0.5396364787501833,0.7957886571760782,0.639,3.0,7.0,0.39192517171820174,0.5672931135246916,0,7,0.5017064846416383,1,0.057
2020-2021,2020,New York Knicks,0.26003302590329463,0.3043141543599724,0.569,4.5,11.5,0.6715286245650904,0.5672931135246916,0,2,0.4688861232109521,0,0.0103
2020-2021,2020,Philadelphia 76ers,0.7149215566816773,0.7543562136247204,0.681,1.0,3.0,0.21664009378670768,0.5672931135246916,1,5,0.4857231533209187,0,0.18115
2020-2021,2020,Phoenix Suns,0.8689860600203034,0.8100757066765463,0.708,2.0,2.0,0.06257559044808159,0.5672931135246916,0,11,0.5392491467576792,0,0.19365
2020-2021,2020,Portland Trail Blazers,0.3465639073128414,0.2571668910084274,0.583,6.0,8.5,0.5849977431555435,0.5672931135246916,0,5,0.5611042183622829,0,0.007
2020-2021,2020,Utah Jazz,0.931561650468385,1.2801196352419497,0.722,1.0,1.0,0.0,0.5672931135246916,0,10,0.5657976412166357,0,0.2796
2021-2022,2021,Boston Celtics,0.48663286458148675,1.0029508749328668,0.622,3.0,7.0,0.6967136303987203,0.5809877577660921,4,10,0.5701701093560145,0,0.0522
2021-2022,2021,Brooklyn Nets,0.1527101914269346,0.11715380590383913,0.537,7.5,14.0,1.0306363035532724,0.5809877577660921,0,0,0.45264623955431754,0,0.00515
2021-2022,2021,Chicago Bulls,0.23968912568349066,-0.0528620831517323,0.561,6.0,13.0,0.9436573692967164,0.5809877577660921,6,8,0.5153729071537291,0,0.00895
2021-2022,2021,Cleveland Cavaliers,0.14886709665648415,0.29145580980955105,0.537,7.5,15.0,1.0344793983237228,0.5809877577660921,1,5,0.47094615150593244,0,0.0037
2021-2022,2021,Dallas Mavericks,0.534398275463839,0.4457559444146075,0.634,4.0,5.0,0.648948219516368,0.5809877577660921,1,7,0.502578101304216,0,0.0295
2021-2022,2021,Denver Nuggets,0.33696408783539233,0.30860026921011285,0.585,6.0,11.0,0.8463824071448147,0.5809877577660921,0,0,0.4919575113808801,0,0.00685
2021-2022,2021,Golden State Warriors,0.620694655076258,0.7886451324258439,0.646,3.0,3.0,0.5626518399039491,0.5809877577660921,3,6,0.46774193548387094,1,0.0557
2021-2022,2021,Los Angeles Clippers,0.07133021843686321,0.012858344550421369,0.512,8.0,18.0,1.112016276543344,0.5809877577660921,0,6,0.4247638326585695,0,0.0009
2021-2022,2021,Memphis Grizzlies,0.7428653905153846,0.7672145581751417,0.683,2.0,2.0,0.44048110446482247,0.5809877577660921,0,0,0.47506234413965087,0,0.10935
2021-2022,2021,Miami Heat,0.5915663494725103,0.6043421938698044,0.646,1.0,4.0,0.5917801455076968,0.5809877577660921,3,6,0.521986353297953,0,0.08655
2021-2022,2021,Milwaukee Bucks,0.48094022862797975,0.4600429939150757,0.622,3.0,8.0,0.7024062663522272,0.5809877577660921,1,8,0.5047040971168437,0,0.04445
2021-2022,2021,Minnesota Timberwolves,0.2516696851889082,0.36146235236184515,0.561,7.0,12.0,0.9316768097912989,0.5809877577660921,0,2,0.3934040047114252,0,0.0047
2021-2022,2021,Philadelphia 76ers,0.49342210059058095,0.3671771721620324,0.622,3.0,6.0,0.689924394389626,0.5809877577660921,1,5,0.4899817850637523,0,0.04005
2021-2022,2021,Phoenix Suns,1.183346494980207,0.9915212353324923,0.78,1.0,1.0,0.0,0.5809877577660921,0,12,0.5429438543247345,0,0.5274
2021-2022,2021,Toronto Raptors,0.35381987447796953,0.33860307316109606,0.585,5.0,10.0,0.8295266205022376,0.5809877577660921,1,3,0.4739912493923189,0,0.0153
2021-2022,2021,Utah Jazz,0.3896221975271163,0.8100757066765463,0.598,5.0,9.0,0.7937242974530907,0.5809877577660921,0,11,0.569216757741348,0,0.00925
2022-2023,2022,Boston Celtics,0.7997896169657408,0.9115137581298703,0.695,2.0,2.0,0.05472689626991145,0.49826208344174816,4,11,0.5714285714285714,0,0.20495
2022-2023,2022,Brooklyn Nets,0.2192568113979232,0.14715660985482235,0.549,6.0,9.0,0.6352597018377291,0.49826208344174816,0,0,0.46125,0,0.00605
2022-2023,2022,Cleveland Cavaliers,0.49221016027813047,0.7472126888744863,0.622,4.0,5.0,0.3623063529575218,0.49826208344174816,1,5,0.4725437815375482,0,0.0463
2022-2023,2022,Denver Nuggets,0.5596200507174166,0.4343263048142329,0.646,1.0,4.0,0.29489646251823565,0.49826208344174816,0,0,0.49422564406277764,1,0.14415
2022-2023,2022,Golden State Warriors,0.13685448766496008,0.2371650217077719,0.537,5.5,12.0,0.7176620255706921,0.49826208344174816,4,7,0.47209026128266035,0,0.0104
2022-2023,2022,Los Angeles Clippers,0.1274589879692193,0.04428985345145138,0.537,5.5,13.0,0.727057525266433,0.49826208344174816,0,6,0.42711753118844387,0,0.00875
2022-2023,2022,Los Angeles Lakers,0.08734134244347469,0.06143431285201321,0.524,7.0,14.0,0.7671751707921776,0.49826208344174816,10,16,0.6031416716064019,0,0.0066
2022-2023,2022,Memphis Grizzlies,0.45772708640987886,0.5143337820168548,0.622,2.0,6.0,0.3967894268257734,0.49826208344174816,0,0,0.4851720047449585,0,0.08275
2022-2023,2022,Miami Heat,0.16623604277199303,-0.018573164350608646,0.537,7.0,11.0,0.6882804704636593,0.49826208344174816,3,6,0.5257352941176471,0,0.00445
2022-2023,2022,Milwaukee Bucks,0.8545165132356523,0.5157624869669015,0.707,1.0,1.0,0.0,0.49826208344174816,1,8,0.5075510808409831,0,0.30815
2022-2023,2022,New York Knicks,0.3075148176498897,0.42718278006399885,0.573,5.0,8.0,0.5470016955857626,0.49826208344174816,0,2,0.47060570071258906,0,0.01225
2022-2023,2022,Philadelphia 76ers,0.6591873191050425,0.6243440631704599,0.659,3.0,3.0,0.19532919413060978,0.49826208344174816,1,5,0.4931872037914692,0,0.10685
2022-2023,2022,Phoenix Suns,0.20255491025988434,0.29717062960973833,0.549,4.0,10.0,0.6519616029757679,0.49826208344174816,0,13,0.5487118744447734,0,0.018
2022-2023,2022,Sacramento Kings,0.3134769480545864,0.3286021385107683,0.585,3.0,7.0,0.5410395651810658,0.49826208344174816,0,4,0.4192021636240703,0,0.03375
